product_id,name,category,price,stock_quantity,supplier,description,weight,dimensions,warranty,release_date,rating,reviews_count
18890,Product 18890,Wearables,612.71,157,Dell,Description for Product 18890 in Wearables,3.67,16x19x13,1,2020-04-20,4.7,4192
18891,Product 18891,Wearables,366.45,128,Amazon,Description for Product 18891 in Wearables,7.91,50x44x14,5,2021-10-29,3.3,2559
18892,Product 18892,Electronics,217.39,394,Logitech,Description for Product 18892 in Electronics,7.28,19x33x17,3,2018-04-21,3.4,3216
18893,Product 18893,Wearables,19.54,109,Nike,Description for Product 18893 in Wearables,9.24,38x34x29,1,2020-09-05,4.7,4976
18894,Product 18894,Home Appliances,680.12,397,Philips,Description for Product 18894 in Home Appliances,4.61,21x39x26,3,2018-04-09,3.8,256
18895,Product 18895,Sports,887.01,376,Dell,Description for Product 18895 in Sports,3.06,11x38x14,2,2022-01-07,3.7,1217
18896,Product 18896,Electronics,11.07,21,Amazon,Description for Product 18896 in Electronics,0.29,46x39x18,2,2022-07-09,4.8,2608
18897,Product 18897,Home Appliances,426.06,487,Sony,Description for Product 18897 in Home Appliances,7.68,20x19x19,1,2020-10-18,3.2,2399
18898,Product 18898,Home Appliances,849.94,123,Sony,Description for Product 18898 in Home Appliances,5.48,67x18x12,5,2022-05-07,3.9,3038
18899,Product 18899,Sports,146.26,405,Sony,Description for Product 18899 in Sports,2.88,86x34x25,3,2020-02-04,4.2,3090
18900,Product 18900,Electronics,294.2,42,Dell,Description for Product 18900 in Electronics,4.03,59x49x14,3,2022-03-21,3.1,3865
18901,Product 18901,Wearables,910.09,82,Adidas,Description for Product 18901 in Wearables,4.21,99x38x9,3,2023-10-03,4.3,661
18902,Product 18902,Electronics,103.64,252,Philips,Description for Product 18902 in Electronics,1.69,70x15x8,2,2020-08-25,3.4,324
18903,Product 18903,Sports,121.93,375,Logitech,Description for Product 18903 in Sports,4.99,18x34x11,5,2019-02-14,4.4,3259
18904,Product 18904,Sports,885.1,307,Dell,Description for Product 18904 in Sports,6.12,54x21x27,5,2020-11-07,4.5,52
18905,Product 18905,Sports,110.15,475,Nike,Description for Product 18905 in Sports,6.25,71x18x30,4,2020-03-20,3.1,3901
18906,Product 18906,Electronics,475.11,341,Philips,Description for Product 18906 in Electronics,4.55,43x32x6,5,2019-01-27,4.7,3379
18907,Product 18907,Wearables,477.72,104,Amazon,Description for Product 18907 in Wearables,4.73,33x22x5,2,2022-09-28,3.6,1973
18908,Product 18908,Home Appliances,977.5,410,Logitech,Description for Product 18908 in Home Appliances,1.49,96x21x21,2,2022-08-03,3.7,4326
18909,Product 18909,Books,31.74,26,Logitech,Description for Product 18909 in Books,9.07,56x39x18,2,2021-11-01,3.5,2699
18910,Product 18910,Electronics,897.11,154,Nike,Description for Product 18910 in Electronics,5.1,24x20x21,4,2018-08-01,4.7,1316
18911,Product 18911,Sports,759.8,184,Adidas,Description for Product 18911 in Sports,0.22,63x20x17,1,2020-07-16,4.4,506
18912,Product 18912,Home Appliances,978.54,141,Apple,Description for Product 18912 in Home Appliances,1.25,67x14x7,5,2020-11-02,3.5,1268
18913,Product 18913,Electronics,645.6,435,Nike,Description for Product 18913 in Electronics,7.53,95x31x21,2,2022-02-03,3.2,4650
18914,Product 18914,Home Appliances,179.83,273,Adidas,Description for Product 18914 in Home Appliances,7.72,94x27x12,2,2022-07-30,3.9,2363
18915,Product 18915,Sports,988.86,89,Nike,Description for Product 18915 in Sports,9.85,100x15x30,5,2019-11-17,3.1,3508
18916,Product 18916,Sports,624.65,455,Adidas,Description for Product 18916 in Sports,6.87,16x15x28,3,2022-11-05,3.4,1557
18917,Product 18917,Books,154.28,55,Logitech,Description for Product 18917 in Books,5.17,95x46x15,2,2018-09-17,3.9,1212
18918,Product 18918,Books,30.62,188,Dell,Description for Product 18918 in Books,3.81,36x26x15,4,2022-08-01,4.5,2627
18919,Product 18919,Sports,708.18,249,Philips,Description for Product 18919 in Sports,9.32,81x27x10,2,2023-04-23,3.4,2757
18920,Product 18920,Electronics,612.8,484,Ninja,Description for Product 18920 in Electronics,9.97,56x26x17,4,2018-03-03,4.7,4976
18921,Product 18921,Books,727.97,301,Fitbit,Description for Product 18921 in Books,2.37,61x40x27,4,2018-10-27,3.2,3218
18922,Product 18922,Wearables,262.5,352,Dell,Description for Product 18922 in Wearables,4.07,91x45x23,5,2021-02-26,4.1,3650
18923,Product 18923,Electronics,544.94,100,Philips,Description for Product 18923 in Electronics,8.02,26x44x18,5,2019-12-15,3.6,2435
18924,Product 18924,Electronics,853.92,368,Sony,Description for Product 18924 in Electronics,5.02,100x49x16,4,2020-10-11,4.9,1297
18925,Product 18925,Electronics,951.93,343,Adidas,Description for Product 18925 in Electronics,8.14,73x17x26,5,2023-11-27,3.6,4320
18926,Product 18926,Home Appliances,744.63,79,Amazon,Description for Product 18926 in Home Appliances,5.34,93x16x10,1,2023-05-07,4.7,576
18927,Product 18927,Electronics,691.75,130,Sony,Description for Product 18927 in Electronics,7.28,15x20x6,1,2021-08-11,4.1,177
18928,Product 18928,Sports,239.53,331,Fitbit,Description for Product 18928 in Sports,8.43,20x30x7,4,2022-01-05,3.9,796
18929,Product 18929,Home Appliances,125.29,223,Philips,Description for Product 18929 in Home Appliances,2.98,47x47x24,4,2021-12-30,3.7,3517
18930,Product 18930,Wearables,726.3,459,Fitbit,Description for Product 18930 in Wearables,5.79,21x40x10,5,2020-02-15,3.0,428
18931,Product 18931,Sports,132.38,128,Dell,Description for Product 18931 in Sports,9.35,23x43x14,2,2021-06-11,4.7,3901
18932,Product 18932,Books,567.65,154,Philips,Description for Product 18932 in Books,1.71,94x38x9,4,2020-08-24,4.5,1142
18933,Product 18933,Books,412.26,352,Adidas,Description for Product 18933 in Books,1.84,90x48x10,1,2018-12-12,4.5,4215
18934,Product 18934,Electronics,302.46,490,Logitech,Description for Product 18934 in Electronics,7.58,94x31x9,5,2018-11-01,4.7,2304
18935,Product 18935,Sports,669.9,416,Philips,Description for Product 18935 in Sports,5.08,95x42x21,1,2019-09-20,4.5,2760
18936,Product 18936,Wearables,57.06,20,Logitech,Description for Product 18936 in Wearables,0.73,18x39x9,3,2019-03-12,4.5,941
18937,Product 18937,Electronics,471.58,462,Philips,Description for Product 18937 in Electronics,3.17,15x40x11,1,2023-08-23,4.3,4567
18938,Product 18938,Wearables,323.35,85,Logitech,Description for Product 18938 in Wearables,6.88,47x45x20,1,2019-03-03,3.7,3586
18939,Product 18939,Wearables,165.82,9,Fitbit,Description for Product 18939 in Wearables,8.33,33x45x24,3,2023-08-23,3.2,4292
18940,Product 18940,Electronics,381.51,294,Nike,Description for Product 18940 in Electronics,6.79,75x47x25,1,2021-03-14,4.2,1778
18941,Product 18941,Wearables,782.81,235,Apple,Description for Product 18941 in Wearables,4.56,83x48x18,4,2021-06-29,4.6,3317
18942,Product 18942,Electronics,397.9,460,Dell,Description for Product 18942 in Electronics,2.53,77x47x29,3,2019-03-04,3.6,4690
18943,Product 18943,Electronics,660.21,148,Sony,Description for Product 18943 in Electronics,2.04,30x50x13,1,2022-01-13,4.5,2080
18944,Product 18944,Home Appliances,849.59,20,Sony,Description for Product 18944 in Home Appliances,5.54,28x40x27,2,2019-06-21,4.8,128
18945,Product 18945,Wearables,877.63,76,Logitech,Description for Product 18945 in Wearables,1.28,47x21x9,5,2020-07-05,5.0,746
18946,Product 18946,Sports,934.52,333,Apple,Description for Product 18946 in Sports,8.95,36x34x24,1,2019-08-12,3.1,1046
18947,Product 18947,Books,579.58,133,Sony,Description for Product 18947 in Books,5.8,38x42x7,5,2022-06-20,3.3,678
18948,Product 18948,Home Appliances,782.66,57,Apple,Description for Product 18948 in Home Appliances,8.66,22x11x6,3,2018-07-02,3.6,4544
18949,Product 18949,Wearables,125.3,483,Sony,Description for Product 18949 in Wearables,6.96,40x31x23,1,2023-01-20,4.7,4482
18950,Product 18950,Sports,88.44,55,Amazon,Description for Product 18950 in Sports,6.59,64x28x27,3,2020-09-12,4.2,1092
18951,Product 18951,Wearables,483.84,185,Nike,Description for Product 18951 in Wearables,6.45,84x31x8,4,2022-02-17,4.1,2293
18952,Product 18952,Electronics,136.39,62,Dell,Description for Product 18952 in Electronics,1.21,94x35x21,1,2020-01-01,3.9,2504
18953,Product 18953,Home Appliances,266.64,460,Philips,Description for Product 18953 in Home Appliances,3.23,66x40x22,1,2021-01-17,3.6,2537
18954,Product 18954,Wearables,720.81,355,Dell,Description for Product 18954 in Wearables,7.59,16x41x13,1,2021-01-07,3.2,4289
18955,Product 18955,Sports,730.36,441,Adidas,Description for Product 18955 in Sports,7.86,54x31x20,2,2019-06-09,4.1,1532
18956,Product 18956,Books,608.86,104,Adidas,Description for Product 18956 in Books,1.27,11x23x21,3,2020-04-29,4.5,2004
18957,Product 18957,Electronics,141.24,422,Fitbit,Description for Product 18957 in Electronics,5.43,57x22x24,1,2018-11-05,4.2,3948
18958,Product 18958,Wearables,737.18,498,Ninja,Description for Product 18958 in Wearables,3.83,14x41x30,3,2018-11-07,3.5,559
18959,Product 18959,Wearables,409.24,143,Nike,Description for Product 18959 in Wearables,6.35,98x16x20,4,2023-12-07,3.0,4955
18960,Product 18960,Electronics,781.06,28,Apple,Description for Product 18960 in Electronics,1.54,83x41x27,1,2019-08-01,3.0,1501
18961,Product 18961,Home Appliances,347.54,144,Ninja,Description for Product 18961 in Home Appliances,7.8,95x10x9,2,2020-10-02,3.3,3747
18962,Product 18962,Home Appliances,145.91,169,Nike,Description for Product 18962 in Home Appliances,7.27,89x45x12,3,2023-12-09,4.6,1150
18963,Product 18963,Home Appliances,48.79,18,Sony,Description for Product 18963 in Home Appliances,4.03,45x29x5,3,2022-05-08,4.0,3341
18964,Product 18964,Home Appliances,587.62,236,Amazon,Description for Product 18964 in Home Appliances,8.88,48x37x19,3,2022-09-21,4.9,2666
18965,Product 18965,Electronics,687.14,385,Sony,Description for Product 18965 in Electronics,0.98,83x14x13,5,2022-03-31,4.8,3500
18966,Product 18966,Wearables,845.19,452,Dell,Description for Product 18966 in Wearables,3.95,85x14x16,2,2021-12-03,4.3,895
18967,Product 18967,Books,369.27,203,Sony,Description for Product 18967 in Books,8.74,47x15x21,2,2022-06-27,3.6,39
18968,Product 18968,Electronics,439.24,284,Sony,Description for Product 18968 in Electronics,6.75,33x31x9,5,2018-02-11,4.0,3102
18969,Product 18969,Electronics,326.92,495,Philips,Description for Product 18969 in Electronics,0.86,41x20x5,1,2020-02-18,3.3,360
18970,Product 18970,Wearables,720.12,284,Dell,Description for Product 18970 in Wearables,8.85,99x34x5,1,2022-11-16,3.2,4737
18971,Product 18971,Electronics,628.17,111,Philips,Description for Product 18971 in Electronics,0.75,10x40x10,1,2023-04-03,3.6,294
18972,Product 18972,Sports,703.56,378,Amazon,Description for Product 18972 in Sports,9.4,56x49x17,1,2021-05-27,4.7,2569
18973,Product 18973,Wearables,169.92,439,Apple,Description for Product 18973 in Wearables,0.2,63x34x27,2,2020-11-27,4.4,3992
18974,Product 18974,Sports,369.33,180,Fitbit,Description for Product 18974 in Sports,4.75,83x15x23,1,2021-03-31,5.0,4323
18975,Product 18975,Sports,923.78,324,Apple,Description for Product 18975 in Sports,5.96,20x40x26,1,2023-05-12,3.7,1702
18976,Product 18976,Wearables,876.16,476,Ninja,Description for Product 18976 in Wearables,8.46,19x22x29,3,2022-01-26,3.7,533
18977,Product 18977,Sports,368.79,343,Apple,Description for Product 18977 in Sports,4.91,83x46x15,5,2022-11-22,3.3,32
18978,Product 18978,Wearables,92.21,207,Amazon,Description for Product 18978 in Wearables,8.92,95x41x25,5,2020-02-08,3.6,1673
18979,Product 18979,Books,158.92,3,Nike,Description for Product 18979 in Books,9.44,14x35x10,3,2018-10-20,4.2,1629
18980,Product 18980,Electronics,422.48,273,Philips,Description for Product 18980 in Electronics,2.28,66x15x7,3,2020-10-19,3.6,3550
18981,Product 18981,Electronics,739.96,161,Apple,Description for Product 18981 in Electronics,4.09,41x26x10,1,2018-05-25,3.2,2851
18982,Product 18982,Books,291.79,263,Ninja,Description for Product 18982 in Books,7.3,85x43x30,3,2022-12-19,3.8,1487
18983,Product 18983,Electronics,880.02,380,Nike,Description for Product 18983 in Electronics,4.35,15x41x15,1,2022-03-01,3.3,4065
18984,Product 18984,Wearables,309.9,227,Philips,Description for Product 18984 in Wearables,1.25,94x44x20,5,2022-08-26,4.3,3994
18985,Product 18985,Wearables,285.83,194,Ninja,Description for Product 18985 in Wearables,4.8,100x26x7,5,2019-04-23,4.3,4661
18986,Product 18986,Home Appliances,348.27,467,Fitbit,Description for Product 18986 in Home Appliances,7.8,24x27x21,4,2018-01-05,3.6,2132
18987,Product 18987,Wearables,94.1,11,Sony,Description for Product 18987 in Wearables,2.43,41x49x20,2,2023-02-14,4.2,3657
18988,Product 18988,Wearables,317.02,325,Ninja,Description for Product 18988 in Wearables,8.4,58x36x11,1,2018-05-01,4.3,115
18989,Product 18989,Books,91.05,226,Amazon,Description for Product 18989 in Books,7.13,48x27x12,2,2020-02-09,3.8,4457
18990,Product 18990,Books,680.18,498,Dell,Description for Product 18990 in Books,9.82,91x17x20,5,2018-05-25,3.0,2486
18991,Product 18991,Sports,88.57,442,Apple,Description for Product 18991 in Sports,2.63,65x49x26,4,2019-11-15,4.7,3726
18992,Product 18992,Wearables,611.38,153,Logitech,Description for Product 18992 in Wearables,9.58,96x15x9,5,2020-06-04,3.1,3682
18993,Product 18993,Electronics,866.58,359,Ninja,Description for Product 18993 in Electronics,1.34,39x24x13,2,2021-03-09,4.7,2774
18994,Product 18994,Wearables,144.44,77,Ninja,Description for Product 18994 in Wearables,2.92,98x21x26,5,2022-01-19,4.6,175
18995,Product 18995,Books,722.35,310,Apple,Description for Product 18995 in Books,6.96,99x34x27,2,2023-05-24,4.3,953
18996,Product 18996,Books,161.23,443,Logitech,Description for Product 18996 in Books,2.4,100x33x6,4,2020-04-28,4.3,1708
18997,Product 18997,Electronics,559.1,371,Philips,Description for Product 18997 in Electronics,4.58,23x30x22,2,2022-07-27,4.8,1779
18998,Product 18998,Wearables,174.72,362,Amazon,Description for Product 18998 in Wearables,9.1,99x49x19,1,2019-09-07,4.1,2372
18999,Product 18999,Books,580.52,322,Fitbit,Description for Product 18999 in Books,3.85,95x48x9,5,2019-05-14,3.0,103
19000,Product 19000,Wearables,743.47,173,Ninja,Description for Product 19000 in Wearables,8.01,95x38x12,5,2023-12-25,4.6,561
19001,Product 19001,Wearables,220.78,132,Sony,Description for Product 19001 in Wearables,2.56,77x47x12,4,2018-07-02,3.1,171
19002,Product 19002,Books,569.82,328,Dell,Description for Product 19002 in Books,8.44,72x25x5,4,2023-09-25,3.8,2885
19003,Product 19003,Books,452.11,302,Apple,Description for Product 19003 in Books,5.26,64x28x24,1,2023-02-02,4.1,1409
19004,Product 19004,Electronics,859.93,215,Ninja,Description for Product 19004 in Electronics,9.7,82x47x25,3,2019-07-24,4.9,1466
19005,Product 19005,Wearables,837.27,500,Philips,Description for Product 19005 in Wearables,3.25,78x21x28,1,2018-04-25,3.3,4681
19006,Product 19006,Home Appliances,916.82,216,Philips,Description for Product 19006 in Home Appliances,8.57,35x24x23,5,2022-06-25,3.3,2944
19007,Product 19007,Wearables,229.59,238,Adidas,Description for Product 19007 in Wearables,1.42,53x44x15,5,2022-12-15,4.6,1211
19008,Product 19008,Home Appliances,669.7,421,Adidas,Description for Product 19008 in Home Appliances,1.21,88x24x21,4,2022-04-06,3.4,3186
19009,Product 19009,Books,140.05,471,Dell,Description for Product 19009 in Books,7.59,55x32x20,2,2018-10-31,4.1,3695
19010,Product 19010,Wearables,648.93,225,Nike,Description for Product 19010 in Wearables,2.22,15x22x14,3,2021-12-14,4.9,3649
19011,Product 19011,Sports,590.66,248,Logitech,Description for Product 19011 in Sports,0.59,68x20x21,3,2018-01-25,4.2,4789
19012,Product 19012,Electronics,163.7,100,Dell,Description for Product 19012 in Electronics,6.37,28x49x23,3,2023-06-01,4.6,2469
19013,Product 19013,Home Appliances,285.03,84,Nike,Description for Product 19013 in Home Appliances,1.6,73x44x30,2,2018-11-24,3.4,3273
19014,Product 19014,Books,411.31,497,Ninja,Description for Product 19014 in Books,9.03,34x43x23,5,2022-08-08,3.1,763
19015,Product 19015,Electronics,340.83,399,Philips,Description for Product 19015 in Electronics,6.59,65x43x13,1,2018-11-30,4.6,3260
19016,Product 19016,Home Appliances,355.35,217,Apple,Description for Product 19016 in Home Appliances,3.59,11x45x8,1,2020-12-15,4.7,2402
19017,Product 19017,Wearables,732.73,443,Dell,Description for Product 19017 in Wearables,5.24,17x42x12,2,2020-12-08,4.2,3938
19018,Product 19018,Home Appliances,897.7,222,Nike,Description for Product 19018 in Home Appliances,1.3,52x30x10,2,2022-04-20,3.2,1124
19019,Product 19019,Wearables,270.44,356,Amazon,Description for Product 19019 in Wearables,6.25,41x46x28,1,2020-01-27,4.7,4906
19020,Product 19020,Electronics,326.69,461,Fitbit,Description for Product 19020 in Electronics,4.21,99x27x11,3,2020-11-21,4.4,793
19021,Product 19021,Books,763.09,246,Dell,Description for Product 19021 in Books,9.86,81x39x23,3,2020-04-20,4.7,892
19022,Product 19022,Sports,525.91,291,Nike,Description for Product 19022 in Sports,8.64,94x30x30,5,2022-07-13,3.1,3737
19023,Product 19023,Books,692.37,455,Nike,Description for Product 19023 in Books,7.85,21x37x8,2,2021-12-12,3.7,1152
19024,Product 19024,Electronics,785.26,349,Apple,Description for Product 19024 in Electronics,2.63,51x47x15,3,2020-02-18,3.9,197
19025,Product 19025,Home Appliances,425.49,271,Apple,Description for Product 19025 in Home Appliances,5.58,27x41x20,2,2020-07-14,3.3,3777
19026,Product 19026,Sports,303.81,365,Logitech,Description for Product 19026 in Sports,2.04,80x23x22,1,2018-11-24,4.0,4275
19027,Product 19027,Books,962.28,347,Amazon,Description for Product 19027 in Books,4.33,64x35x25,2,2022-03-05,4.5,1281
19028,Product 19028,Electronics,128.47,28,Ninja,Description for Product 19028 in Electronics,5.72,86x50x8,5,2020-03-05,4.1,4294
19029,Product 19029,Sports,818.4,178,Amazon,Description for Product 19029 in Sports,9.06,48x47x21,4,2020-11-06,3.2,2772
19030,Product 19030,Books,325.0,331,Dell,Description for Product 19030 in Books,0.4,16x27x6,1,2021-08-18,3.3,2526
19031,Product 19031,Wearables,798.29,230,Dell,Description for Product 19031 in Wearables,5.09,99x17x30,1,2019-09-22,3.9,926
19032,Product 19032,Books,34.87,57,Ninja,Description for Product 19032 in Books,6.2,12x26x21,5,2020-12-26,3.3,1393
19033,Product 19033,Electronics,199.86,292,Fitbit,Description for Product 19033 in Electronics,7.39,54x35x12,3,2022-03-24,3.9,1382
19034,Product 19034,Books,130.48,347,Amazon,Description for Product 19034 in Books,2.65,62x27x8,1,2021-01-15,4.0,3554
19035,Product 19035,Home Appliances,16.36,281,Logitech,Description for Product 19035 in Home Appliances,6.3,49x20x25,3,2020-04-07,3.3,2946
19036,Product 19036,Electronics,694.63,127,Apple,Description for Product 19036 in Electronics,0.27,10x32x19,2,2019-04-15,3.9,4128
19037,Product 19037,Home Appliances,345.15,480,Apple,Description for Product 19037 in Home Appliances,8.4,65x35x12,1,2023-12-31,3.2,1343
19038,Product 19038,Electronics,125.33,370,Amazon,Description for Product 19038 in Electronics,0.54,84x19x14,5,2020-06-27,3.1,4264
19039,Product 19039,Books,174.01,378,Ninja,Description for Product 19039 in Books,1.95,24x35x26,5,2023-09-28,4.5,4216
19040,Product 19040,Home Appliances,548.26,176,Apple,Description for Product 19040 in Home Appliances,8.37,22x40x16,4,2020-08-06,4.7,4844
19041,Product 19041,Sports,428.7,382,Apple,Description for Product 19041 in Sports,2.06,44x44x10,1,2021-07-28,4.9,1660
19042,Product 19042,Books,273.61,321,Philips,Description for Product 19042 in Books,8.96,66x46x28,4,2021-08-08,3.3,4280
19043,Product 19043,Sports,632.72,421,Ninja,Description for Product 19043 in Sports,6.35,17x15x7,2,2020-08-04,3.4,2418
19044,Product 19044,Sports,458.78,14,Fitbit,Description for Product 19044 in Sports,5.61,14x43x7,1,2019-07-20,3.5,4153
19045,Product 19045,Electronics,729.64,304,Amazon,Description for Product 19045 in Electronics,4.27,10x49x23,5,2018-10-27,3.7,2280
19046,Product 19046,Electronics,474.3,34,Apple,Description for Product 19046 in Electronics,3.5,13x50x22,4,2018-01-06,4.0,1399
19047,Product 19047,Home Appliances,899.77,361,Amazon,Description for Product 19047 in Home Appliances,8.61,32x37x20,3,2020-07-19,4.7,4054
19048,Product 19048,Home Appliances,802.25,66,Dell,Description for Product 19048 in Home Appliances,1.58,10x45x11,2,2021-05-10,3.6,1839
19049,Product 19049,Wearables,645.94,481,Amazon,Description for Product 19049 in Wearables,5.39,53x14x21,2,2021-10-21,3.3,2852
19050,Product 19050,Wearables,732.18,400,Dell,Description for Product 19050 in Wearables,1.59,11x29x13,3,2019-12-27,3.7,3792
19051,Product 19051,Electronics,631.61,355,Apple,Description for Product 19051 in Electronics,4.5,50x42x10,5,2021-03-22,4.8,2613
19052,Product 19052,Books,598.67,347,Nike,Description for Product 19052 in Books,4.9,54x27x20,2,2018-09-23,4.8,2589
19053,Product 19053,Wearables,784.86,325,Ninja,Description for Product 19053 in Wearables,1.4,53x41x19,3,2021-11-11,4.8,3500
19054,Product 19054,Electronics,917.34,425,Amazon,Description for Product 19054 in Electronics,6.14,69x15x13,2,2021-02-11,4.6,4559
19055,Product 19055,Home Appliances,14.46,47,Fitbit,Description for Product 19055 in Home Appliances,9.58,34x16x21,2,2023-09-24,3.9,4209
19056,Product 19056,Sports,548.29,85,Amazon,Description for Product 19056 in Sports,7.66,12x19x29,3,2019-02-16,3.2,67
19057,Product 19057,Home Appliances,407.75,148,Adidas,Description for Product 19057 in Home Appliances,4.78,21x15x7,4,2021-10-25,3.8,1102
19058,Product 19058,Books,756.03,329,Dell,Description for Product 19058 in Books,2.42,94x41x6,1,2019-07-27,3.2,2440
19059,Product 19059,Sports,255.55,84,Dell,Description for Product 19059 in Sports,9.32,23x35x13,2,2020-05-10,3.3,3655
19060,Product 19060,Home Appliances,937.28,119,Apple,Description for Product 19060 in Home Appliances,9.74,81x45x11,4,2023-09-22,3.1,4622
19061,Product 19061,Home Appliances,322.08,41,Adidas,Description for Product 19061 in Home Appliances,9.37,90x25x17,3,2019-06-26,3.4,2744
19062,Product 19062,Books,419.57,371,Apple,Description for Product 19062 in Books,8.5,10x43x26,2,2021-12-16,3.2,1827
19063,Product 19063,Electronics,390.28,244,Fitbit,Description for Product 19063 in Electronics,0.6,97x14x21,5,2020-03-03,3.5,1864
19064,Product 19064,Electronics,11.87,167,Logitech,Description for Product 19064 in Electronics,6.38,32x42x16,5,2023-10-31,3.7,542
19065,Product 19065,Home Appliances,331.32,231,Amazon,Description for Product 19065 in Home Appliances,4.46,29x17x21,1,2022-06-20,4.5,4530
19066,Product 19066,Books,525.44,351,Logitech,Description for Product 19066 in Books,0.42,61x45x7,3,2022-06-01,4.1,3950
19067,Product 19067,Home Appliances,145.75,445,Apple,Description for Product 19067 in Home Appliances,0.84,62x28x8,5,2022-09-09,3.5,24
19068,Product 19068,Sports,840.0,333,Dell,Description for Product 19068 in Sports,6.06,13x44x11,5,2021-03-17,4.1,1873
19069,Product 19069,Sports,79.28,298,Ninja,Description for Product 19069 in Sports,2.52,63x28x24,5,2020-06-09,4.0,1137
19070,Product 19070,Wearables,726.28,440,Adidas,Description for Product 19070 in Wearables,4.16,61x17x30,5,2022-04-20,4.2,4823
19071,Product 19071,Books,565.13,207,Nike,Description for Product 19071 in Books,6.74,100x22x14,5,2023-09-16,3.5,3580
19072,Product 19072,Home Appliances,304.47,206,Ninja,Description for Product 19072 in Home Appliances,7.47,44x28x28,4,2019-09-25,4.8,3789
19073,Product 19073,Home Appliances,583.87,436,Logitech,Description for Product 19073 in Home Appliances,2.93,67x16x16,5,2019-04-04,4.8,2688
19074,Product 19074,Electronics,837.39,101,Adidas,Description for Product 19074 in Electronics,1.96,51x46x14,1,2020-12-18,4.1,2086
19075,Product 19075,Sports,485.56,89,Ninja,Description for Product 19075 in Sports,1.05,84x12x29,1,2023-01-07,3.5,682
19076,Product 19076,Sports,567.51,27,Apple,Description for Product 19076 in Sports,6.81,10x46x9,1,2019-04-21,4.9,3047
19077,Product 19077,Wearables,779.48,91,Nike,Description for Product 19077 in Wearables,4.29,19x12x15,1,2023-11-13,4.2,2627
19078,Product 19078,Sports,328.32,168,Nike,Description for Product 19078 in Sports,3.82,18x22x17,4,2018-02-03,4.9,3353
19079,Product 19079,Books,576.82,102,Fitbit,Description for Product 19079 in Books,1.17,55x14x12,1,2022-03-11,3.1,1059
19080,Product 19080,Books,160.39,8,Logitech,Description for Product 19080 in Books,5.54,50x32x7,1,2021-07-27,5.0,2320
19081,Product 19081,Books,432.9,253,Nike,Description for Product 19081 in Books,7.61,22x32x9,4,2020-03-07,4.7,4538
19082,Product 19082,Electronics,744.8,64,Adidas,Description for Product 19082 in Electronics,2.47,27x33x29,3,2023-09-01,4.8,4602
19083,Product 19083,Wearables,235.03,34,Amazon,Description for Product 19083 in Wearables,8.93,25x20x30,3,2021-10-05,3.5,25
19084,Product 19084,Electronics,941.14,411,Amazon,Description for Product 19084 in Electronics,1.48,45x36x6,1,2018-01-18,4.8,707
19085,Product 19085,Electronics,333.79,140,Apple,Description for Product 19085 in Electronics,8.01,37x19x28,1,2018-02-04,4.4,4243
19086,Product 19086,Wearables,973.45,368,Amazon,Description for Product 19086 in Wearables,8.64,58x30x13,5,2019-11-14,4.7,1774
19087,Product 19087,Electronics,310.96,190,Ninja,Description for Product 19087 in Electronics,9.24,35x35x11,5,2023-03-18,3.6,1057
19088,Product 19088,Electronics,681.94,125,Logitech,Description for Product 19088 in Electronics,6.34,54x21x8,5,2021-06-23,3.4,3727
19089,Product 19089,Sports,951.85,50,Apple,Description for Product 19089 in Sports,2.85,73x25x27,4,2021-01-14,3.1,4065
19090,Product 19090,Electronics,533.61,21,Fitbit,Description for Product 19090 in Electronics,0.77,24x42x5,4,2022-04-12,4.1,1470
19091,Product 19091,Home Appliances,267.34,259,Logitech,Description for Product 19091 in Home Appliances,7.51,84x47x19,5,2021-05-27,4.1,2403
19092,Product 19092,Books,247.62,40,Logitech,Description for Product 19092 in Books,5.69,94x34x8,2,2022-11-25,4.7,406
19093,Product 19093,Sports,623.6,429,Amazon,Description for Product 19093 in Sports,3.67,87x44x10,3,2022-07-31,4.1,1230
19094,Product 19094,Electronics,517.43,73,Sony,Description for Product 19094 in Electronics,7.02,34x16x9,5,2021-11-08,4.4,3160
19095,Product 19095,Books,187.22,125,Apple,Description for Product 19095 in Books,8.0,62x32x5,1,2023-03-21,4.3,4451
19096,Product 19096,Wearables,190.55,499,Philips,Description for Product 19096 in Wearables,5.65,39x14x16,3,2018-06-16,4.9,4804
19097,Product 19097,Sports,888.39,281,Ninja,Description for Product 19097 in Sports,4.47,46x41x30,4,2019-06-20,3.3,1100
19098,Product 19098,Home Appliances,725.73,166,Dell,Description for Product 19098 in Home Appliances,2.4,10x36x16,3,2018-06-14,4.8,1906
19099,Product 19099,Wearables,61.66,148,Amazon,Description for Product 19099 in Wearables,9.0,29x22x5,2,2023-06-25,4.2,3203
19100,Product 19100,Books,201.2,78,Adidas,Description for Product 19100 in Books,7.42,58x36x15,2,2018-04-11,3.7,49
19101,Product 19101,Electronics,67.84,156,Ninja,Description for Product 19101 in Electronics,3.32,27x38x16,3,2019-04-23,3.6,3278
19102,Product 19102,Wearables,208.75,242,Philips,Description for Product 19102 in Wearables,3.49,58x46x20,3,2019-12-22,3.6,873
19103,Product 19103,Books,554.04,368,Dell,Description for Product 19103 in Books,8.3,35x30x19,5,2018-08-17,4.9,766
